sign,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
0,0.0,0.0,-0.3576158940397351,-0.13245033112582782,-0.6589403973509934,-0.49337748344370863,-0.8013245033112583,-0.8079470198675497,-0.9801324503311258,-1.0,-0.45695364238410596,-0.8178807947019867,-0.5629139072847682,-0.8874172185430463,-0.5,-0.6125827814569537,-0.4337748344370861,-0.36423841059602646,-0.20198675496688742,-0.847682119205298,-0.3211920529801324,-0.8708609271523179,-0.2781456953642384,-0.543046357615894,-0.22185430463576158,-0.26490066225165565,0.04304635761589404,-0.8311258278145696,-0.06291390728476821,-0.8245033112582781,-0.056291390728476824,-0.5,-0.03642384105960265,-0.22847682119205298,0.27483443708609273,-0.7748344370860927,0.15894039735099338,-0.7781456953642384,0.13245033112582782,-0.4966887417218543,0.1390728476821192,-0.271523178807947
0,0.0,0.0,-0.36212624584717606,-0.132890365448505,-0.6611295681063123,-0.4983388704318937,-0.8073089700996677,-0.813953488372093,-0.9933554817275747,-1.0,-0.4750830564784053,-0.8006644518272426,-0.5614617940199336,-0.8837209302325582,-0.4883720930232558,-0.6146179401993356,-0.4186046511627907,-0.3754152823920266,-0.21926910299003322,-0.8305647840531561,-0.3122923588039867,-0.8737541528239202,-0.2591362126245847,-0.5415282392026578,-0.2059800664451827,-0.26245847176079734,0.03322259136212625,-0.813953488372093,-0.053156146179401995,-0.8338870431893688,-0.03986710963455149,-0.5016611295681063,-0.026578073089700997,-0.22591362126245848,0.26578073089701,-0.7674418604651163,0.17275747508305647,-0.7840531561461794,0.1461794019933555,-0.4983388704318937,0.1461794019933555,-0.2724252491694352
0,0.0,0.0,-0.3602693602693603,-0.12457912457912458,-0.6599326599326599,-0.4983164983164983,-0.8080808080808081,-0.8148148148148148,-0.9932659932659933,-1.0,-0.46464646464646464,-0.8047138047138047,-0.5555555555555556,-0.8787878787878788,-0.48484848484848486,-0.6026936026936027,-0.4175084175084175,-0.3602693602693603,-0.20875420875420875,-0.835016835016835,-0.30303030303030304,-0.8653198653198653,-0.25252525252525254,-0.531986531986532,-0.19865319865319866,-0.24915824915824916,0.04040404040404041,-0.8181818181818182,-0.037037037037037035,-0.8282828282828283,-0.026936026936026935,-0.4983164983164983,-0.013468013468013467,-0.2222222222222222,0.2760942760942761,-0.7676767676767676,0.18518518518518517,-0.7878787878787878,0.15824915824915825,-0.5084175084175084,0.15488215488215487,-0.2828282828282828
0,0.0,0.0,-0.3388704318936877,-0.10631229235880399,-0.6445182724252492,-0.46511627906976744,-0.8172757475083057,-0.7641196013289037,-1.0,-0.9867109634551495,-0.4983388704318937,-0.7774086378737541,-0.5448504983388704,-0.893687707641196,-0.4684385382059801,-0.6212624584717608,-0.4019933554817276,-0.3754152823920266,-0.23920265780730898,-0.8006644518272426,-0.2724252491694352,-0.8870431893687708,-0.21262458471760798,-0.5514950166112956,-0.17275747508305647,-0.26245847176079734,0.013289036544850499,-0.770764119601329,-0.009966777408637873,-0.840531561461794,0.0033222591362126247,-0.5049833887043189,-0.0033222591362126247,-0.21926910299003322,0.23588039867109634,-0.7142857142857143,0.2026578073089701,-0.7641196013289037,0.18272425249169436,-0.4850498338870432,0.16611295681063123,-0.2558139534883721
0,0.0,0.0,-0.35135135135135137,-0.10472972972972973,-0.652027027027027,-0.47297297297297297,-0.8108108108108109,-0.7837837837837838,-0.9932432432432432,-1.0,-0.47635135135135137,-0.7804054054054054,-0.5168918918918919,-0.8986486486486487,-0.42905405405405406,-0.6216216216216216,-0.3614864864864865,-0.38513513513513514,-0.21283783783783783,-0.8074324324324325,-0.25,-0.8952702702702703,-0.1858108108108108,-0.5540540540540541,-0.13851351351351351,-0.2702702702702703,0.037162162162162164,-0.7837837837837838,0.010135135135135136,-0.8547297297297297,0.02702702702702703,-0.5168918918918919,0.02702702702702703,-0.23310810810810811,0.26013513513513514,-0.7364864864864865,0.22972972972972974,-0.7905405405405406,0.20608108108108109,-0.5033783783783784,0.1891891891891892,-0.27364864864864863
0,0.0,0.0,-0.35,-0.1,-0.6566666666666666,-0.45,-0.8233333333333334,-0.7566666666666667,-1.0,-0.9766666666666667,-0.49,-0.7633333333333333,-0.5266666666666666,-0.8866666666666667,-0.44,-0.6266666666666667,-0.37,-0.39,-0.23333333333333334,-0.7866666666666666,-0.26666666666666666,-0.9,-0.20333333333333334,-0.5666666666666667,-0.15666666666666668,-0.27666666666666667,0.013333333333333334,-0.76,-0.013333333333333334,-0.8566666666666667,0.0033333333333333335,-0.5233333333333333,0.006666666666666667,-0.24,0.23666666666666666,-0.7033333333333334,0.19333333333333333,-0.7733333333333333,0.17333333333333334,-0.49666666666666665,0.16666666666666666,-0.27
0,0.0,0.0,-0.3468013468013468,-0.09090909090909091,-0.6531986531986532,-0.44107744107744107,-0.8215488215488216,-0.7441077441077442,-1.0,-0.9595959595959596,-0.49158249158249157,-0.7643097643097643,-0.5117845117845118,-0.8754208754208754,-0.4276094276094276,-0.6094276094276094,-0.36363636363636365,-0.3771043771043771,-0.23232323232323232,-0.7878787878787878,-0.25252525252525254,-0.8855218855218855,-0.18855218855218855,-0.5488215488215489,-0.1447811447811448,-0.25925925925925924,0.013468013468013467,-0.7609427609427609,0.003367003367003367,-0.8484848484848485,0.020202020202020204,-0.5084175084175084,0.020202020202020204,-0.2255892255892256,0.2356902356902357,-0.7037037037037037,0.21212121212121213,-0.7676767676767676,0.19865319865319866,-0.49158249158249157,0.18181818181818182,-0.26262626262626265
0,0.0,0.0,-0.3389261744966443,-0.0738255033557047,-0.6442953020134228,-0.4228187919463087,-0.8154362416107382,-0.7214765100671141,-1.0,-0.9295302013422819,-0.49328859060402686,-0.7281879194630873,-0.5134228187919463,-0.8825503355704698,-0.42953020134228187,-0.6174496644295302,-0.3724832214765101,-0.3825503355704698,-0.2348993288590604,-0.7516778523489933,-0.2483221476510067,-0.8758389261744967,-0.18120805369127516,-0.5469798657718121,-0.14429530201342283,-0.26174496644295303,0.010067114093959731,-0.7281879194630873,0.003355704697986577,-0.8389261744966443,0.026845637583892617,-0.5067114093959731,0.026845637583892617,-0.22818791946308725,0.22483221476510068,-0.6778523489932886,0.21140939597315436,-0.761744966442953,0.20134228187919462,-0.4865771812080537,0.18791946308724833,-0.26174496644295303
0,0.0,0.0,-0.34105960264900664,-0.076158940397351,-0.652317880794702,-0.4105960264900662,-0.8245033112582781,-0.7019867549668874,-1.0,-0.9172185430463576,-0.5,-0.7384105960264901,-0.5033112582781457,-0.8774834437086093,-0.41721854304635764,-0.6125827814569537,-0.3509933774834437,-0.38079470198675497,-0.24503311258278146,-0.7649006622516556,-0.25165562913907286,-0.8841059602649006,-0.18543046357615894,-0.5529801324503312,-0.1357615894039735,-0.271523178807947,-0.006622516556291391,-0.7483443708609272,0.0,-0.8377483443708609,0.019867549668874173,-0.5066225165562914,0.019867549668874173,-0.23509933774834438,0.2052980132450331,-0.6986754966887417,0.19205298013245034,-0.7715231788079471,0.18211920529801323,-0.4966887417218543,0.16887417218543047,-0.27483443708609273
0,0.0,0.0,-0.3465346534653465,-0.09900990099009901,-0.6468646864686468,-0.44554455445544555,-0.8151815181518152,-0.7260726072607261,-1.0,-0.9075907590759076,-0.47854785478547857,-0.7326732673267327,-0.4752475247524752,-0.8646864686468647,-0.38943894389438943,-0.6039603960396039,-0.32673267326732675,-0.3696369636963696,-0.21782178217821782,-0.7491749174917491,-0.22112211221122113,-0.8613861386138614,-0.1551155115511551,-0.5445544554455446,-0.11221122112211221,-0.25742574257425743,0.0231023102310231,-0.7227722772277227,0.0297029702970297,-0.8217821782178217,0.04950495049504951,-0.5016501650165016,0.0462046204620462,-0.22112211221122113,0.23432343234323433,-0.6666666666666666,0.22772277227722773,-0.7491749174917491,0.22112211221122113,-0.48514851485148514,0.20462046204620463,-0.25742574257425743
0,0.0,0.0,-0.34516129032258064,-0.11290322580645161,-0.6451612903225806,-0.44516129032258067,-0.8193548387096774,-0.7225806451612903,-1.0,-0.9032258064516129,-0.4870967741935484,-0.7258064516129032,-0.4806451612903226,-0.8483870967741935,-0.3870967741935484,-0.5935483870967742,-0.3258064516129032,-0.36451612903225805,-0.23225806451612904,-0.7483870967741936,-0.22580645161290322,-0.8483870967741935,-0.15806451612903225,-0.535483870967742,-0.11935483870967742,-0.25483870967741934,0.0032258064516129032,-0.7258064516129032,0.016129032258064516,-0.8096774193548387,0.03870967741935484,-0.4935483870967742,0.035483870967741936,-0.21935483870967742,0.20967741935483872,-0.6741935483870968,0.2064516129032258,-0.7354838709677419,0.2,-0.46774193548387094,0.1870967741935484,-0.24838709677419354
0,0.0,0.0,-0.35161290322580646,-0.11290322580645161,-0.6645161290322581,-0.4612903225806452,-0.8290322580645161,-0.7548387096774194,-1.0,-0.9387096774193548,-0.47096774193548385,-0.7225806451612903,-0.4774193548387097,-0.8451612903225807,-0.3709677419354839,-0.5903225806451613,-0.29354838709677417,-0.35161290322580646,-0.2161290322580645,-0.7354838709677419,-0.21935483870967742,-0.8483870967741935,-0.15161290322580645,-0.5387096774193548,-0.1064516129032258,-0.25806451612903225,0.01935483870967742,-0.7064516129032258,0.025806451612903226,-0.8064516129032258,0.041935483870967745,-0.5,0.041935483870967745,-0.22903225806451613,0.22258064516129034,-0.6548387096774193,0.20967741935483872,-0.7387096774193549,0.2032258064516129,-0.49032258064516127,0.19032258064516128,-0.27741935483870966
0,0.0,0.0,-0.35313531353135313,-0.12211221122112212,-0.6600660066006601,-0.4884488448844885,-0.8250825082508251,-0.7887788778877888,-1.0,-0.9867986798679867,-0.4521452145214521,-0.7722772277227723,-0.45544554455445546,-0.8910891089108911,-0.35973597359735976,-0.6270627062706271,-0.29042904290429045,-0.38613861386138615,-0.19141914191419143,-0.7755775577557755,-0.18811881188118812,-0.8811881188118812,-0.12871287128712872,-0.5643564356435643,-0.0924092409240924,-0.2739273927392739,0.0462046204620462,-0.7326732673267327,0.056105610561056105,-0.8217821782178217,0.06930693069306931,-0.5082508250825083,0.0627062706270627,-0.23102310231023102,0.24752475247524752,-0.6633663366336634,0.25412541254125415,-0.735973597359736,0.24752475247524752,-0.47854785478547857,0.23102310231023102,-0.264026402640264
0,0.0,0.0,-0.34527687296416937,-0.12052117263843648,-0.6547231270358306,-0.4755700325732899,-0.8208469055374593,-0.7817589576547231,-1.0,-0.9804560260586319,-0.4560260586319218,-0.758957654723127,-0.4560260586319218,-0.8957654723127035,-0.3745928338762215,-0.6351791530944625,-0.3127035830618892,-0.3941368078175896,-0.20521172638436483,-0.7654723127035831,-0.20195439739413681,-0.8925081433224755,-0.1465798045602606,-0.5700325732899023,-0.11400651465798045,-0.28013029315960913,0.026058631921824105,-0.7263843648208469,0.04560260586319218,-0.8306188925081434,0.05211726384364821,-0.511400651465798,0.03908794788273615,-0.23452768729641693,0.2280130293159609,-0.6644951140065146,0.23452768729641693,-0.745928338762215,0.22149837133550487,-0.4820846905537459,0.20195439739413681,-0.26384364820846906
0,0.0,0.0,-0.3519736842105263,-0.11842105263157894,-0.6611842105263158,-0.47368421052631576,-0.8223684210526315,-0.7796052631578947,-1.0,-0.9769736842105263,-0.45394736842105265,-0.7664473684210527,-0.4506578947368421,-0.8947368421052632,-0.3717105263157895,-0.631578947368421,-0.3125,-0.40131578947368424,-0.20065789473684212,-0.7664473684210527,-0.20065789473684212,-0.8848684210526315,-0.15460526315789475,-0.5592105263157895,-0.125,-0.2730263157894737,0.03289473684210526,-0.7269736842105263,0.039473684210526314,-0.819078947368421,0.039473684210526314,-0.5,0.02631578947368421,-0.23026315789473684,0.23684210526315788,-0.6644736842105263,0.22697368421052633,-0.743421052631579,0.20723684210526316,-0.4769736842105263,0.1875,-0.2631578947368421
0,0.0,0.0,-0.347682119205298,-0.12251655629139073,-0.6622516556291391,-0.48344370860927155,-0.8245033112582781,-0.7913907284768212,-1.0,-1.0,-0.4503311258278146,-0.7649006622516556,-0.4503311258278146,-0.890728476821192,-0.3708609271523179,-0.6357615894039735,-0.31125827814569534,-0.40397350993377484,-0.19536423841059603,-0.7748344370860927,-0.19205298013245034,-0.8940397350993378,-0.1456953642384106,-0.5662251655629139,-0.11920529801324503,-0.2814569536423841,0.039735099337748346,-0.7384105960264901,0.04966887417218543,-0.8377483443708609,0.04966887417218543,-0.5165562913907285,0.033112582781456956,-0.24503311258278146,0.24503311258278146,-0.6754966887417219,0.24172185430463577,-0.7582781456953642,0.2185430463576159,-0.4966887417218543,0.18874172185430463,-0.2814569536423841
0,0.0,0.0,-0.3521594684385382,-0.132890365448505,-0.6611295681063123,-0.4883720930232558,-0.8239202657807309,-0.7973421926910299,-1.0,-1.0,-0.4584717607973422,-0.7774086378737541,-0.4485049833887043,-0.9036544850498339,-0.37209302325581395,-0.6445182724252492,-0.3122923588039867,-0.4119601328903654,-0.19601328903654486,-0.7774086378737541,-0.19269102990033224,-0.8970099667774086,-0.14285714285714285,-0.5681063122923588,-0.11295681063122924,-0.2857142857142857,0.03986710963455149,-0.7375415282392026,0.053156146179401995,-0.8372093023255814,0.053156146179401995,-0.5149501661129569,0.03986710963455149,-0.24584717607973422,0.25249169435215946,-0.6744186046511628,0.24584717607973422,-0.7574750830564784,0.22259136212624583,-0.4950166112956811,0.19933554817275748,-0.27906976744186046
0,0.0,0.0,-0.347682119205298,-0.13245033112582782,-0.6589403973509934,-0.48344370860927155,-0.8211920529801324,-0.7913907284768212,-0.9933774834437086,-1.0,-0.45364238410596025,-0.7715231788079471,-0.44370860927152317,-0.9039735099337748,-0.3708609271523179,-0.6390728476821192,-0.31125827814569534,-0.40397350993377484,-0.19536423841059603,-0.7715231788079471,-0.19205298013245034,-0.8940397350993378,-0.1390728476821192,-0.5662251655629139,-0.10927152317880795,-0.2814569536423841,0.04304635761589404,-0.7317880794701986,0.052980132450331126,-0.8344370860927153,0.056291390728476824,-0.5132450331125827,0.039735099337748346,-0.24172185430463577,0.25165562913907286,-0.6688741721854304,0.24503311258278146,-0.7549668874172185,0.22185430463576158,-0.4900662251655629,0.1986754966887417,-0.27483443708609273
0,0.0,0.0,-0.3540983606557377,-0.13114754098360656,-0.6655737704918033,-0.4852459016393443,-0.8262295081967214,-0.7901639344262295,-1.0,-0.9967213114754099,-0.4557377049180328,-0.7737704918032787,-0.4491803278688525,-0.8950819672131147,-0.36721311475409835,-0.6360655737704918,-0.3114754098360656,-0.39672131147540984,-0.2,-0.780327868852459,-0.19672131147540983,-0.8819672131147541,-0.14426229508196722,-0.5573770491803278,-0.1180327868852459,-0.26885245901639343,0.036065573770491806,-0.7377049180327869,0.04262295081967213,-0.8229508196721311,0.04918032786885246,-0.5114754098360655,0.03278688524590164,-0.2360655737704918,0.24262295081967214,-0.6721311475409836,0.23278688524590163,-0.7442622950819672,0.21311475409836064,-0.4852459016393443,0.1901639344262295,-0.26885245901639343
0,0.0,0.0,-0.34868421052631576,-0.12828947368421054,-0.6447368421052632,-0.4901315789473684,-0.7993421052631579,-0.7960526315789473,-0.9703947368421053,-1.0,-0.4407894736842105,-0.7861842105263158,-0.4342105263157895,-0.8947368421052632,-0.3618421052631579,-0.631578947368421,-0.3059210526315789,-0.3980263157894737,-0.1875,-0.7861842105263158,-0.17763157894736842,-0.8848684210526315,-0.13157894736842105,-0.555921052631579,-0.10526315789473684,-0.26973684210526316,0.046052631578947366,-0.7401315789473685,0.06578947368421052,-0.8223684210526315,0.06578947368421052,-0.4967105263157895,0.049342105263157895,-0.2236842105263158,0.25,-0.6677631578947368,0.2598684210526316,-0.7368421052631579,0.24013157894736842,-0.47039473684210525,0.21052631578947367,-0.2565789473684211
0,0.0,0.0,-0.3409090909090909,-0.1266233766233766,-0.6428571428571429,-0.4837662337662338,-0.7954545454545454,-0.7922077922077922,-0.9642857142857143,-1.0,-0.42857142857142855,-0.7694805194805194,-0.41883116883116883,-0.8863636363636364,-0.34415584415584416,-0.6201298701298701,-0.2922077922077922,-0.38961038961038963,-0.17207792207792208,-0.7662337662337663,-0.1590909090909091,-0.8798701298701299,-0.11363636363636363,-0.5487012987012987,-0.09415584415584416,-0.2597402597402597,0.05844155844155844,-0.7142857142857143,0.08116883116883117,-0.8116883116883117,0.07467532467532467,-0.4902597402597403,0.05194805194805195,-0.22077922077922077,0.2532467532467532,-0.6428571428571429,0.262987012987013,-0.7175324675324676,0.237012987012987,-0.45454545454545453,0.20454545454545456,-0.2435064935064935
0,0.0,0.0,-0.35275080906148865,-0.13268608414239483,-0.656957928802589,-0.4854368932038835,-0.8155339805825242,-0.7896440129449838,-0.9805825242718447,-1.0,-0.46601941747572817,-0.7734627831715211,-0.44336569579288027,-0.8867313915857605,-0.37216828478964403,-0.6245954692556634,-0.32038834951456313,-0.3883495145631068,-0.21035598705501618,-0.7766990291262136,-0.1941747572815534,-0.883495145631068,-0.14563106796116504,-0.5566343042071198,-0.11974110032362459,-0.27184466019417475,0.022653721682847898,-0.7313915857605178,0.045307443365695796,-0.8220064724919094,0.045307443365695796,-0.5048543689320388,0.022653721682847898,-0.23624595469255663,0.22330097087378642,-0.6601941747572816,0.2297734627831715,-0.7378640776699029,0.20388349514563106,-0.47572815533980584,0.17475728155339806,-0.2686084142394822
0,0.0,0.0,-0.3431372549019608,-0.12745098039215685,-0.6470588235294118,-0.48366013071895425,-0.8006535947712419,-0.7908496732026143,-0.9705882352941176,-1.0,-0.43137254901960786,-0.761437908496732,-0.4477124183006536,-0.8888888888888888,-0.37254901960784315,-0.6209150326797386,-0.30718954248366015,-0.3888888888888889,-0.17973856209150327,-0.761437908496732,-0.1895424836601307,-0.8790849673202614,-0.14052287581699346,-0.5490196078431373,-0.10784313725490197,-0.2679738562091503,0.05228758169934641,-0.7222222222222222,0.0457516339869281,-0.8235294117647058,0.049019607843137254,-0.5,0.042483660130718956,-0.23202614379084968,0.2581699346405229,-0.6633986928104575,0.23529411764705882,-0.7483660130718954,0.21568627450980393,-0.48366013071895425,0.19934640522875818,-0.27124183006535946
0,0.0,0.0,-0.3464052287581699,-0.12745098039215685,-0.6437908496732027,-0.49019607843137253,-0.7941176470588235,-0.7941176470588235,-0.9607843137254902,-1.0,-0.43790849673202614,-0.7679738562091504,-0.43137254901960786,-0.8888888888888888,-0.3627450980392157,-0.6241830065359477,-0.3104575163398693,-0.3954248366013072,-0.1830065359477124,-0.7679738562091504,-0.17973856209150327,-0.8856209150326797,-0.13725490196078433,-0.5555555555555556,-0.1111111111111111,-0.27450980392156865,0.049019607843137254,-0.7287581699346405,0.058823529411764705,-0.8202614379084967,0.05555555555555555,-0.49673202614379086,0.042483660130718956,-0.22875816993464052,0.2581699346405229,-0.6666666666666666,0.24836601307189543,-0.7483660130718954,0.2222222222222222,-0.48366013071895425,0.19607843137254902,-0.27124183006535946
0,0.0,0.0,-0.35081967213114756,-0.12786885245901639,-0.6557377049180327,-0.4852459016393443,-0.8098360655737705,-0.7934426229508197,-0.9770491803278688,-1.0,-0.4524590163934426,-0.7704918032786885,-0.4360655737704918,-0.8852459016393442,-0.3639344262295082,-0.6196721311475409,-0.3081967213114754,-0.3901639344262295,-0.19672131147540983,-0.7737704918032787,-0.18688524590163935,-0.8852459016393442,-0.1377049180327869,-0.5540983606557377,-0.10819672131147541,-0.2721311475409836,0.03934426229508197,-0.7377049180327869,0.05245901639344262,-0.8163934426229508,0.05573770491803279,-0.49508196721311476,0.03934426229508197,-0.22950819672131148,0.2459016393442623,-0.6721311475409836,0.23934426229508196,-0.7508196721311475,0.21639344262295082,-0.4852459016393443,0.19344262295081968,-0.2754098360655738
0,0.0,0.0,-0.34201954397394135,-0.13680781758957655,-0.6416938110749185,-0.495114006514658,-0.7980456026058632,-0.7947882736156352,-0.9674267100977199,-1.0,-0.43322475570032576,-0.7654723127035831,-0.44299674267100975,-0.8925081433224755,-0.3713355048859935,-0.6319218241042345,-0.3127035830618892,-0.40390879478827363,-0.18566775244299674,-0.7687296416938111,-0.18566775244299674,-0.8827361563517915,-0.13680781758957655,-0.5570032573289903,-0.11074918566775244,-0.2736156351791531,0.04560260586319218,-0.7296416938110749,0.05211726384364821,-0.8208469055374593,0.05211726384364821,-0.504885993485342,0.03908794788273615,-0.23452768729641693,0.247557003257329,-0.6677524429967426,0.23452768729641693,-0.752442996742671,0.20846905537459284,-0.495114006514658,0.18566775244299674,-0.2768729641693811
0,0.0,0.0,-0.34415584415584416,-0.1331168831168831,-0.6428571428571429,-0.4935064935064935,-0.7922077922077922,-0.7954545454545454,-0.9577922077922078,-1.0,-0.42207792207792205,-0.7564935064935064,-0.4253246753246753,-0.8831168831168831,-0.35714285714285715,-0.6233766233766234,-0.3051948051948052,-0.39285714285714285,-0.17207792207792208,-0.7564935064935064,-0.17532467532467533,-0.8733766233766234,-0.1331168831168831,-0.551948051948052,-0.11038961038961038,-0.2694805194805195,0.05519480519480519,-0.7175324675324676,0.05844155844155844,-0.814935064935065,0.05844155844155844,-0.5,0.03896103896103896,-0.23376623376623376,0.2564935064935065,-0.6558441558441559,0.24025974025974026,-0.7435064935064936,0.21753246753246752,-0.487012987012987,0.18831168831168832,-0.2727272727272727
0,0.0,0.0,-0.3431372549019608,-0.13398692810457516,-0.6437908496732027,-0.4869281045751634,-0.7941176470588235,-0.7908496732026143,-0.9607843137254902,-1.0,-0.43137254901960786,-0.761437908496732,-0.434640522875817,-0.8660130718954249,-0.3562091503267974,-0.6045751633986928,-0.3006535947712418,-0.37254901960784315,-0.17647058823529413,-0.7679738562091504,-0.1830065359477124,-0.8725490196078431,-0.13398692810457516,-0.545751633986928,-0.10784313725490197,-0.26143790849673204,0.058823529411764705,-0.7287581699346405,0.058823529411764705,-0.8202614379084967,0.06209150326797386,-0.49673202614379086,0.042483660130718956,-0.21895424836601307,0.26143790849673204,-0.6633986928104575,0.24836601307189543,-0.7320261437908496,0.22549019607843138,-0.4673202614379085,0.19934640522875818,-0.24836601307189543
0,0.0,0.0,-0.3464052287581699,-0.13398692810457516,-0.6437908496732027,-0.49019607843137253,-0.7941176470588235,-0.7941176470588235,-0.9607843137254902,-1.0,-0.434640522875817,-0.7745098039215687,-0.43137254901960786,-0.8856209150326797,-0.3562091503267974,-0.6372549019607843,-0.30392156862745096,-0.4019607843137255,-0.17647058823529413,-0.7777777777777778,-0.16666666666666666,-0.8790849673202614,-0.12091503267973856,-0.5555555555555556,-0.10457516339869281,-0.2679738562091503,0.06209150326797386,-0.7352941176470589,0.0784313725490196,-0.8169934640522876,0.07516339869281045,-0.5,0.0457516339869281,-0.22549019607843138,0.2647058823529412,-0.6666666666666666,0.2679738562091503,-0.7287581699346405,0.24183006535947713,-0.4738562091503268,0.20588235294117646,-0.26143790849673204
0,0.0,0.0,-0.34527687296416937,-0.13355048859934854,-0.6449511400651465,-0.495114006514658,-0.7947882736156352,-0.7980456026058632,-0.9609120521172638,-1.0,-0.43322475570032576,-0.7654723127035831,-0.43322475570032576,-0.8859934853420195,-0.36482084690553745,-0.6221498371335505,-0.30618892508143325,-0.39087947882736157,-0.1758957654723127,-0.7687296416938111,-0.1758957654723127,-0.8827361563517915,-0.13029315960912052,-0.5504885993485342,-0.10749185667752444,-0.26384364820846906,0.06188925081433225,-0.7231270358306189,0.07166123778501629,-0.8175895765472313,0.06514657980456026,-0.49185667752442996,0.04234527687296417,-0.2247557003257329,0.2671009771986971,-0.6514657980456026,0.26384364820846906,-0.7198697068403909,0.23127035830618892,-0.4592833876221498,0.1986970684039088,-0.254071661237785
0,0.0,0.0,-0.3419354838709677,-0.13548387096774195,-0.6419354838709678,-0.4870967741935484,-0.7903225806451613,-0.7870967741935484,-0.9548387096774194,-1.0,-0.432258064516129,-0.7709677419354839,-0.43870967741935485,-0.8838709677419355,-0.36451612903225805,-0.6225806451612903,-0.3064516129032258,-0.3903225806451613,-0.18064516129032257,-0.7709677419354839,-0.18064516129032257,-0.8774193548387097,-0.13548387096774195,-0.5516129032258065,-0.11290322580645161,-0.267741935483871,0.054838709677419356,-0.7258064516129032,0.05806451612903226,-0.8193548387096774,0.05806451612903226,-0.4967741935483871,0.03870967741935484,-0.22258064516129034,0.25806451612903225,-0.6548387096774193,0.24838709677419354,-0.7290322580645161,0.21935483870967742,-0.4645161290322581,0.1935483870967742,-0.25161290322580643
0,0.0,0.0,-0.3419354838709677,-0.13548387096774195,-0.635483870967742,-0.49032258064516127,-0.7838709677419354,-0.7935483870967742,-0.9483870967741935,-1.0,-0.4258064516129032,-0.7741935483870968,-0.4290322580645161,-0.8838709677419355,-0.3548387096774194,-0.6225806451612903,-0.3,-0.3870967741935484,-0.17096774193548386,-0.7741935483870968,-0.17419354838709677,-0.8774193548387097,-0.12903225806451613,-0.5516129032258065,-0.1064516129032258,-0.267741935483871,0.06129032258064516,-0.7290322580645161,0.06451612903225806,-0.8193548387096774,0.06451612903225806,-0.5,0.041935483870967745,-0.22580645161290322,0.267741935483871,-0.6548387096774193,0.25806451612903225,-0.7290322580645161,0.22903225806451613,-0.46774193548387094,0.1967741935483871,-0.25161290322580643
0,0.0,0.0,-0.34615384615384615,-0.14102564102564102,-0.6442307692307693,-0.49038461538461536,-0.7948717948717948,-0.7884615384615384,-0.9551282051282052,-1.0,-0.4391025641025641,-0.7628205128205128,-0.44551282051282054,-0.8717948717948718,-0.36538461538461536,-0.6153846153846154,-0.3076923076923077,-0.38461538461538464,-0.18269230769230768,-0.7660256410256411,-0.1858974358974359,-0.8653846153846154,-0.13782051282051283,-0.5480769230769231,-0.11538461538461539,-0.25961538461538464,0.04807692307692308,-0.7275641025641025,0.05128205128205128,-0.8076923076923077,0.05128205128205128,-0.4935897435897436,0.03205128205128205,-0.21794871794871795,0.24358974358974358,-0.6634615384615384,0.23397435897435898,-0.7275641025641025,0.21153846153846154,-0.47115384615384615,0.1858974358974359,-0.2532051282051282
0,0.0,0.0,-0.35064935064935066,-0.1331168831168831,-0.6461038961038961,-0.4967532467532468,-0.788961038961039,-0.7987012987012987,-0.9512987012987013,-1.0,-0.42207792207792205,-0.7662337662337663,-0.4318181818181818,-0.8766233766233766,-0.36038961038961037,-0.6136363636363636,-0.3051948051948052,-0.38311688311688313,-0.16558441558441558,-0.762987012987013,-0.17857142857142858,-0.8636363636363636,-0.13636363636363635,-0.5422077922077922,-0.11363636363636363,-0.2597402597402597,0.06493506493506493,-0.7175324675324676,0.05194805194805195,-0.8051948051948052,0.05194805194805195,-0.4902597402597403,0.03571428571428571,-0.22402597402597402,0.2662337662337662,-0.6493506493506493,0.237012987012987,-0.7207792207792207,0.21428571428571427,-0.461038961038961,0.19155844155844157,-0.25
